CUSTNAME,GenderCode,ADDRESS1,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,ADDRESS2,EMAIL_ADDRESS,PHONE_NUMBER,CREDITCARD_TYPE,LOCALITY,SALESMAN_ID,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,DRIVER_LICENSE,CUSTID,ORDER_ID,ORDER_DATE,ORDER_TIME,FREIGHT_CHARGES,ORDER_SALESMAN,ORDER_POSTED_DATE,ORDER_SHIP_DATE,AGE,ORDER_VALUE,T_TYPE,PURCHASE_TOUCHPOINT,PURCHASE_STATUS,ORDER_TYPE,GENERATION,Detergent Powder,Dettol,Geometry Sets,Handwash,Note Book,OZiva Protein,Pen,Pencil,Rechargeble Solor Light,Regular Rice 10 kg,Solar Cooker,Glucose solution 50%,Cerelac From 6 Months,Cerelac From 12 Months,Rice 5 kg,Milk Cereal,Veg Soup,Horlicks
Mary Mcferren       ,Mrs.,4169 Fincham Road,Valence,,FR,26000,0,,Mary.S.Mcferren@dodgeit.com,05.59.92.98.04,Diners Club,,NE301 ,IT,EOAMWK23A64L227X,3.62873E+13,,13255,3541,00:00.0,23:54.6,7.85,NC295 ,00:00.0,27-02-16,NA,42.5,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Mary Mcferren       ,Mrs.,4169 Fincham Road,Valence,,FR,26000,0,,Mary.S.Mcferren@dodgeit.com,05.59.92.98.04,Diners Club,,NE301 ,IT,EOAMWK23A64L227X,3.62357E+13,,13255,5075,00:00.0,34:16.6,50,WE355 ,00:00.0,20-12-16,NA,129.01,Complete,Desktop,FirstTime,MediumValue,Gen_Z,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0
Erin Falk           ,Mrs.,3902 Duffy Street,Valfloriana,TN,IT,38040,0,,Erin.M.Falk@dodgeit.com,0389 1740318,American Express,,SW346 ,IT,UXXQRS68E68D961L,3.46683E+14,,13259,2022,00:00.0,47:39.4,23.78,SC388 ,00:00.0,15-06-16,62,40.16,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erin Falk           ,Mrs.,3902 Duffy Street,Valfloriana,TN,IT,38040,0,,Erin.M.Falk@dodgeit.com,0389 1740318,American Express,,SW346 ,IT,UXXQRS68E68D961L,3.41781E+14,,13259,2606,00:00.0,11:26.3,14.61,NC169 ,00:00.0,20-06-16,62,8.48,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Erin Falk           ,Mrs.,3902 Duffy Street,Valfloriana,TN,IT,38040,0,,Erin.M.Falk@dodgeit.com,0389 1740318,American Express,,SW346 ,IT,UXXQRS68E68D961L,3.70781E+14,,13259,5142,00:00.0,43:52.6,9.22,SW274 ,00:00.0,25-01-16,62,35.45,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Erin Falk           ,Mrs.,3902 Duffy Street,Valfloriana,TN,IT,38040,0,,Erin.M.Falk@dodgeit.com,0389 1740318,American Express,,SW346 ,IT,UXXQRS68E68D961L,3.46425E+14,,13259,8002,47:25.0,47:25.4,16.85,RP121 ,47:25.0,05-08-16,62,37.19,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Jazmin Nash         ,Mrs.,2562 Crestview Terrace,Vancouver,BC,CA,V6A 4E6,0,,Jazmin.L.Nash@pookmail.com,613-756-9209,Diners Club,,NE175 ,IT,BSYCKY20D46A726F,3.64488E+13,,13267,288,47:25.0,47:25.4,6.37,RP121 ,47:25.0,05-08-16,69,255.98,Cancelled,Desktop,Frequent,HighValue,Baby_Boomers,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
Jazmin Nash         ,Mrs.,2562 Crestview Terrace,Vancouver,BC,CA,V6A 4E6,0,,Jazmin.L.Nash@pookmail.com,613-756-9209,Diners Club,,NE175 ,IT,BSYCKY20D46A726F,3.63254E+13,,13267,1714,00:00.0,11:26.3,33.99,RP385 ,00:00.0,20-06-16,69,275.39,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
Jazmin Nash         ,Mrs.,2562 Crestview Terrace,Vancouver,BC,CA,V6A 4E6,0,,Jazmin.L.Nash@pookmail.com,613-756-9209,Diners Club,,NE175 ,IT,BSYCKY20D46A726F,3.6262E+13,,13267,8720,00:00.0,25:36.6,6.37,SC391 ,00:00.0,07-04-16,69,9999999,Complete,Desktop,Frequent,MediumValue,Baby_Boomers,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
David Carmouche     ,Mr.,952 Deercove Drive,Vancouver,BC,CA,V6B 3K9,0,,David.R.Carmouche@dodgeit.com,250-392-2554,VISA,,NW382 ,UK,KM746591D,4.85604E+15,,13271,6990,00:00.0,44:52.6,13.33,SE205 ,00:00.0,25-01-16,25,30.15,Complete,Phone,Frequent,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
David Carmouche     ,Mr.,952 Deercove Drive,Vancouver,BC,CA,V6B 3K9,0,,David.R.Carmouche@dodgeit.com,250-392-2554,VISA,,NW382 ,UK,KM746591D,4.61636E+15,,13271,8431,00:00.0,19:56.1,7.85,SW409 ,00:00.0,03-01-16,25,249,Complete,Phone,Frequent,HighValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Stacy Dalton        ,Miss.,465 Stoneybrook Road,Varcaturo,NA,IT,80014,0,,Stacy.E.Dalton@dodgeit.com,0394 8838132,JCB,,NE307 ,ES,6790841E,3.52871E+15,,13275,2119,00:00.0,58:44.9,1.49,SW343 ,00:00.0,30-05-16,19,71.96,In-Progress,Phone,Frequent,MediumValue,Gen_Z,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
Stacy Dalton        ,Miss.,465 Stoneybrook Road,Varcaturo,NA,IT,80014,0,,Stacy.E.Dalton@dodgeit.com,0394 8838132,JCB,,NE307 ,ES,6790841E,3.5287E+15,,13275,7616,00:00.0,43:54.6,6.87,NW181 ,00:00.0,12-12-16,19,117.75,Complete,Phone,Frequent,MediumValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lloyd Gibbs         ,Mr.,1714 Heavner Avenue,Viarago,TN,IT,38057,0,,Lloyd.P.Gibbs@pookmail.com,0373 5599956,Diners Club,,NW187 ,U.S.,23867930,3.67331E+13,,13291,2843,00:00.0,07:36.4,6.05,NC424 ,00:00.0,01-07-16,NA,222.62,Complete,Phone,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
Lloyd Gibbs         ,Mr.,1714 Heavner Avenue,Viarago,TN,IT,38057,0,,Lloyd.P.Gibbs@pookmail.com,0373 5599956,Diners Club,,NW187 ,U.S.,23867930,3.67374E+13,,13291,4131,00:00.0,25:36.6,12.85,SC391 ,00:00.0,07-04-16,NA,124.82,Complete,Desktop,Occasional,MediumValue,Gen_Z,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Lloyd Gibbs         ,Mr.,1714 Heavner Avenue,Viarago,TN,IT,38057,0,,Lloyd.P.Gibbs@pookmail.com,0373 5599956,Diners Club,,NW187 ,U.S.,23867930,3.66956E+13,,13291,4473,47:25.0,47:25.4,10.45,SC196 ,47:25.0,05-08-16,NA,26.11,Cancelled,Phone,Occasional,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Aida Diehl          ,Mrs.,4322 Elsie Drive,Viconago,VA,IT,21031,0,,Aida.D.Diehl@pookmail.com,0312 2902227,JCB,,WE220 ,IT,NCIQVY56S24M308P,3.52891E+15,,13295,8783,00:00.0,39:06.2,7.85,SC130 ,00:00.0,27-02-16,NA,83.38,Complete,Phone,FirstTime,MediumValue,Gen_Z,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Marie Harper        ,Mrs.,4402 Star Trek Drive,Villa Badessa,PE,IT,65010,0,,Marie.F.Harper@spambob.com,0389 6793681,Diners Club,,WE289 ,IT,YVRTDK73S01I851X,3.616E+13,,13315,7258,00:00.0,47:52.6,13.3,NE241 ,00:00.0,25-04-16,20,83.53,Complete,Phone,Occasional,MediumValue,Gen_Z,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
James Wagner        ,Mr.,3423 Garfield Road,Villa Romana,AQ,IT,67060,0,,James.S.Wagner@dodgeit.com,0367 1566244,Discover,,NE178 ,IT,NUOYDI12R29A317S,6.01108E+15,,13323,277,00:00.0,43:54.6,17.2,NW187 ,00:00.0,22-10-16,74,209.9,Complete,Desktop,Occasional,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
James Wagner        ,Mr.,3423 Garfield Road,Villa Romana,AQ,IT,67060,0,,James.S.Wagner@dodgeit.com,0367 1566244,Discover,,NE178 ,IT,NUOYDI12R29A317S,6.01144E+15,,13323,1800,00:00.0,33:44.8,33.99,NW184 ,00:00.0,20-12-16,74,194.97,Complete,Desktop,Occasional,HighValue,Baby_Boomers,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
James Wagner        ,Mr.,3423 Garfield Road,Villa Romana,AQ,IT,67060,0,,James.S.Wagner@dodgeit.com,0367 1566244,Discover,,NE178 ,IT,NUOYDI12R29A317S,6.0116E+15,,13323,6134,00:00.0,32:45.1,5.66,NE301 ,00:00.0,12-08-16,74,263.17,Complete,Desktop,Occasional,HighValue,Baby_Boomers,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Charles Carroll     ,Mr.,2272 Brentwood Drive,Villalfonsina,CH,IT,66020,0,,Charles.D.Carroll@mailinator.com,0338 0998258,Diners Club,,SE403 ,U.S.,22868084,3.66726E+13,,13327,2277,47:25.0,47:25.4,6.87,SC196 ,47:25.0,05-08-16,age-67,207.83,Complete,Phone,Occasional,HighValue,Gen_Z,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
Charles Carroll     ,Mr.,2272 Brentwood Drive,Villalfonsina,CH,IT,66020,0,,Charles.D.Carroll@mailinator.com,0338 0998258,Diners Club,,SE403 ,U.S.,22868084,3.6166E+13,,13327,7607,00:00.0,07:36.4,27.99,WE352 ,00:00.0,01-04-16,age-67,257.79,Abandoned,Phone,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Christopher Ezell   ,Mr.,2459 Owen Lane,Villeneuve-d'ascq,,FR,59491,0,,Christopher.C.Ezell@mailinator.com,01.41.16.34.74,American Express,,NW247 ,CA,996138145,3.40365E+14,,13339,377,00:00.0,39:06.2,33.85,SE331 ,00:00.0,27-03-16,34,40.72,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Ezell   ,Mr.,2459 Owen Lane,Villeneuve-d'ascq,,FR,59491,0,,Christopher.C.Ezell@mailinator.com,01.41.16.34.74,American Express,,NW247 ,CA,996138145,3.75292E+14,,13339,893,00:00.0,43:54.8,17.6,NC364 ,00:00.0,12-12-16,34,28.09,In-Progress,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Christopher Ezell   ,Mr.,2459 Owen Lane,Villeneuve-d'ascq,,FR,59491,0,,Christopher.C.Ezell@mailinator.com,01.41.16.34.74,American Express,,NW247 ,CA,996138145,3.42628E+14,,13339,9204,00:00.0,24:36.2,13.3,SC328 ,00:00.0,20-12-16,34,9999999,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Adam Moreno         ,Mr.,4177 Union Street,Viveiro,,ES,27850,0,,Adam.C.Moreno@spambob.com,91-102-2392,American Express,,SC256 ,FR,1.95E+14,3.7042E+14,,13347,237,00:00.0,32:45.2,17.23,NE304 ,00:00.0,15-07-16,29,187.65,Complete,Phone,Occasional,HighValue,Gen_Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Adam Moreno         ,Mr.,4177 Union Street,Viveiro,,ES,27850,0,,Adam.C.Moreno@spambob.com,91-102-2392,American Express,,SC256 ,FR,1.95E+14,3.76763E+14,,13347,2922,00:00.0,27:39.4,23.89,NC427 ,00:00.0,10-07-16,29,79.8,Complete,Phone,Occasional,MediumValue,Gen_Y,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
John Rogers         ,Mr.,1187 Stanton Hollow Road,Wallaga Lake,NSW,AU,2546,0,,John.M.Rogers@pookmail.com,(08) 9034 4107,American Express,,WE220 ,IT,NDRTNW00P19L963H,3.41293E+14,,13355,3391,00:00.0,33:26.3,19.25,SE397 ,00:00.0,20-12-16,NA,29.05,Complete,Phone,Occasional,LowValue,Gen_Z,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
John Rogers         ,Mr.,1187 Stanton Hollow Road,Wallaga Lake,NSW,AU,2546,0,,John.M.Rogers@pookmail.com,(08) 9034 4107,American Express,,WE220 ,IT,NDRTNW00P19L963H,3.49748E+14,,13355,6413,00:00.0,47:52.6,33.99,WE157 ,00:00.0,25-04-16,NA,10.61,Complete,Phone,Occasional,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
John Rogers         ,Mr.,1187 Stanton Hollow Road,Wallaga Lake,NSW,AU,2546,0,,John.M.Rogers@pookmail.com,(08) 9034 4107,American Express,,WE220 ,IT,NDRTNW00P19L963H,3.72497E+14,,13355,6770,00:00.0,59:06.2,33.99,SC325 ,00:00.0,27-06-16,NA,68.89,Complete,Phone,Occasional,MediumValue,Gen_Z,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
John Rogers         ,Mr.,1187 Stanton Hollow Road,Wallaga Lake,NSW,AU,2546,0,,John.M.Rogers@pookmail.com,(08) 9034 4107,American Express,,WE220 ,IT,NDRTNW00P19L963H,3.44674E+14,,13355,7846,00:00.0,23:54.6,8.99,NC295 ,00:00.0,27-02-16,NA,246.72,Complete,Phone,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
Jeff Emert          ,Mr.,4007 Hillview Drive,Wandana,WA,AU,6532,0,,Jeff.L.Emert@dodgeit.com,(02) 9195 0405,JCB,,NE103 ,U.S.,536590001,3.5286E+15,,13367,2437,00:00.0,23:54.6,26.87,NC295 ,00:00.0,27-02-16,age-39,90.89,In-Progress,Phone,FirstTime,MediumValue,Gen_Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jeff Emert          ,Mr.,4007 Hillview Drive,Wandana,WA,AU,6532,0,,Jeff.L.Emert@dodgeit.com,(02) 9195 0405,JCB,,NE103 ,U.S.,536590001,3.52829E+15,,13367,2863,00:00.0,58:44.9,8.15,SW145 ,00:00.0,10-07-16,age-39,141.09,Complete,Phone,FirstTime,MediumValue,Gen_Z,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Jeff Emert          ,Mr.,4007 Hillview Drive,Wandana,WA,AU,6532,0,,Jeff.L.Emert@dodgeit.com,(02) 9195 0405,JCB,,NE103 ,U.S.,536590001,3.52861E+15,,13367,5729,00:00.0,07:39.4,9,WE286 ,00:00.0,30-11-16,age-39,226.31,Complete,Phone,FirstTime,HighValue,Gen_Z,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
Jeff Emert          ,Mr.,4007 Hillview Drive,Wandana,WA,AU,6532,0,,Jeff.L.Emert@dodgeit.com,(02) 9195 0405,JCB,,NE103 ,U.S.,536590001,3.52821E+15,,13367,5731,00:00.0,27:55.6,9,SW217 ,00:00.0,10-06-16,age-39,44.21,Complete,Phone,FirstTime,LowValue,Gen_Z,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Steven Thomas       ,Mr.,440 Clifford Street,Warana,QLD,AU,4575,0,,Steven.M.Thomas@dodgeit.com,(08) 8360 3786,VISA,,SE265 ,ES,9195517W,4.25483E+15,,13371,851,00:00.0,59:36.2,11.88,SC199 ,00:00.0,27-12-16,46,28.28,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Steven Thomas       ,Mr.,440 Clifford Street,Warana,QLD,AU,4575,0,,Steven.M.Thomas@dodgeit.com,(08) 8360 3786,VISA,,SE265 ,ES,9195517W,4.21802E+15,,13371,1900,00:00.0,38:44.9,11.88,SE202 ,00:00.0,30-05-16,46,39.12,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven Thomas       ,Mr.,440 Clifford Street,Warana,QLD,AU,4575,0,,Steven.M.Thomas@dodgeit.com,(08) 8360 3786,VISA,,SE265 ,ES,9195517W,4.04045E+15,,13371,6789,00:00.0,44:16.6,16.25,NE178 ,00:00.0,20-12-16,46,22.44,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven Thomas       ,Mr.,440 Clifford Street,Warana,QLD,AU,4575,0,,Steven.M.Thomas@dodgeit.com,(08) 8360 3786,VISA,,SE265 ,ES,9195517W,4.42831E+15,,13371,8842,47:25.0,47:25.4,6.15,RP121 ,47:25.0,05-08-16,46,42.86,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Heather Caceres     ,Mrs.,1471 Maud Street,Watermans Bay,WA,AU,6020,0,,Heather.J.Caceres@spambob.com,(02) 6771 4962,JCB,,WE283 ,IT,HFNDIE31L64L810X,3.52831E+15,,13387,3581,00:00.0,33:44.8,11.45,NW184 ,00:00.0,20-12-16,19,129.62,Complete,Phone,FirstTime,MediumValue,Gen_Z,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Heather Caceres     ,Mrs.,1471 Maud Street,Watermans Bay,WA,AU,6020,0,,Heather.J.Caceres@spambob.com,(02) 6771 4962,JCB,,WE283 ,IT,HFNDIE31L64L810X,3.52886E+15,,13387,4169,00:00.0,39:06.2,16.85,SE337 ,00:00.0,27-03-16,19,79.28,Complete,Phone,FirstTime,MediumValue,Gen_Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Heather Caceres     ,Mrs.,1471 Maud Street,Watermans Bay,WA,AU,6020,0,,Heather.J.Caceres@spambob.com,(02) 6771 4962,JCB,,WE283 ,IT,HFNDIE31L64L810X,3.52819E+15,,13387,5520,00:00.0,32:59.5,1.49,SW346 ,00:00.0,05-01-16,19,244.79,Complete,Phone,FirstTime,HighValue,Gen_Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Heather Caceres     ,Mrs.,1471 Maud Street,Watermans Bay,WA,AU,6020,0,,Heather.J.Caceres@spambob.com,(02) 6771 4962,JCB,,WE283 ,IT,HFNDIE31L64L810X,3.52855E+15,,13387,6398,00:00.0,22:36.6,11.05,NE238 ,00:00.0,19-05-16,19,153.87,Complete,Phone,FirstTime,HighValue,Gen_Z,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
John Galeano        ,Mr.,3270 Elliot Avenue,Waverley,NS,CA,B0N 2S0,0,,John.M.Galeano@spambob.com,519-241-9690,American Express,,SC394 ,IT,YCYYVQ83E41M133B,3.7819E+14,,13391,329,47:25.0,47:25.4,33.99,SC196 ,47:25.0,05-08-16,60,49.99,Cancelled,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Galeano        ,Mr.,3270 Elliot Avenue,Waverley,NS,CA,B0N 2S0,0,,John.M.Galeano@spambob.com,519-241-9690,American Express,,SC394 ,IT,YCYYVQ83E41M133B,3.43232E+14,,13391,772,00:00.0,07:36.4,13.51,NC424 ,00:00.0,01-07-16,60,27.82,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
John Galeano        ,Mr.,3270 Elliot Avenue,Waverley,NS,CA,B0N 2S0,0,,John.M.Galeano@spambob.com,519-241-9690,American Express,,SC394 ,IT,YCYYVQ83E41M133B,3.70918E+14,,13391,3287,00:00.0,25:36.6,11.05,SE133 ,00:00.0,07-03-16,60,13.03,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
John Galeano        ,Mr.,3270 Elliot Avenue,Waverley,NS,CA,B0N 2S0,0,,John.M.Galeano@spambob.com,519-241-9690,American Express,,SC394 ,IT,YCYYVQ83E41M133B,3.72362E+14,,13391,4951,00:00.0,43:54.6,18.45,NE103 ,00:00.0,27-10-16,60,9999999,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
John Galeano        ,Mr.,3270 Elliot Avenue,Waverley,NS,CA,B0N 2S0,0,,John.M.Galeano@spambob.com,519-241-9690,American Express,,SC394 ,IT,YCYYVQ83E41M133B,3.786E+14,,13391,7154,00:00.0,34:16.6,16.85,WE355 ,00:00.0,20-12-16,60,33.58,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Joseph Washington   ,Mr.,278 Ashton Lane,Weil Im Schinbuch,,DE,71093,0,,Joseph.D.Washington@dodgeit.com,08191 62 16 33,Diners Club,,WE151 ,IT,AAXJWE34E27E111B,3.63477E+13,,13403,972,00:00.0,17:24.6,19.81,NC100 ,00:00.0,20-08-16,45,41.08,In-Progress,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Joseph Washington   ,Mr.,278 Ashton Lane,Weil Im Schinbuch,,DE,71093,0,,Joseph.D.Washington@dodgeit.com,08191 62 16 33,Diners Club,,WE151 ,IT,AAXJWE34E27E111B,3.68477E+13,,13403,3752,00:00.0,32:50.8,14.28,NW247 ,00:00.0,15-01-16,45,26.87,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Joseph Washington   ,Mr.,278 Ashton Lane,Weil Im Schinbuch,,DE,71093,0,,Joseph.D.Washington@dodgeit.com,08191 62 16 33,Diners Club,,WE151 ,IT,AAXJWE34E27E111B,3.64131E+13,,13403,8794,00:00.0,58:44.9,14.28,SW343 ,00:00.0,30-05-16,45,13.29,In-Progress,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Joseph Washington   ,Mr.,278 Ashton Lane,Weil Im Schinbuch,,DE,71093,0,,Joseph.D.Washington@dodgeit.com,08191 62 16 33,Diners Club,,WE151 ,IT,AAXJWE34E27E111B,3.62957E+13,,13403,9257,00:00.0,33:44.8,11.85,NW184 ,00:00.0,20-12-16,45,34.71,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Paul Mullican       ,Mr.,1980 Stout Street,WELSH FRANKTON,,UK,SY11 7TW,0,,Paul.B.Mullican@spambob.com,077 5604 9055,Diners Club,,NC298 ,UK,EP971472,3.68803E+13,,13407,4127,00:00.0,47:56.4,6.05,WE418 ,00:00.0,10-02-16,74,151.67,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Paul Mullican       ,Mr.,1980 Stout Street,WELSH FRANKTON,,UK,SY11 7TW,0,,Paul.B.Mullican@spambob.com,077 5604 9055,Diners Club,,NC298 ,UK,EP971472,3.60396E+13,,13407,5128,00:00.0,58:44.9,11.15,NW313 ,00:00.0,30-05-16,74,236.13,Cancelled,Phone,Frequent,HighValue,Baby_Boomers,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Paul Mullican       ,Mr.,1980 Stout Street,WELSH FRANKTON,,UK,SY11 7TW,0,,Paul.B.Mullican@spambob.com,077 5604 9055,Diners Club,,NC298 ,UK,EP971472,3.65038E+13,,13407,7746,00:00.0,36:44.9,23.89,RP319 ,00:00.0,20-07-16,74,174.26,Abandoned,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Karl Peoples        ,Mr.,509 Woodside Circle,Wepowie,SA,AU,5482,0,,Karl.M.Peoples@mailinator.com,(03) 5351 2736,Discover,,NC358 ,ES,7191576M,6.01174E+15,,13411,1922,47:25.0,47:25.4,48.52,SC394 ,47:25.0,05-08-16,72,102.42,In-Progress,Phone,Frequent,MediumValue,Baby_Boomers,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Karl Peoples        ,Mr.,509 Woodside Circle,Wepowie,SA,AU,5482,0,,Karl.M.Peoples@mailinator.com,(03) 5351 2736,Discover,,NC358 ,ES,7191576M,6.01176E+15,,13411,3554,00:00.0,07:39.4,33.99,SC256 ,00:00.0,14-11-16,72,234.66,Complete,Desktop,Frequent,HighValue,Baby_Boomers,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Betty Scott         ,Mrs.,3710 Station Street,West Beach,SA,AU,5024,0,,Betty.S.Scott@trashymail.com,(02) 4743 9481,Discover,,SW217 ,IT,QAXYSX14M68G605P,6.01186E+15,,13415,5001,00:00.0,23:54.6,9,NW118 ,00:00.0,07-02-16,67,221.38,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Betty Scott         ,Mrs.,3710 Station Street,West Beach,SA,AU,5024,0,,Betty.S.Scott@trashymail.com,(02) 4743 9481,Discover,,SW217 ,IT,QAXYSX14M68G605P,6.01174E+15,,13415,8300,00:00.0,39:06.2,12.95,NC160 ,00:00.0,27-09-16,67,300.17,In-Progress,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Evelyn Patterson    ,Mrs.,983 Oxford Court,WHIN LANE END,,UK,PR3 2UL,0,,Evelyn.W.Patterson@trashymail.com,077 1626 9619,American Express,,SE403 ,IT,FGXGDC46C27D615A,3.48604E+14,,13439,6449,00:00.0,47:56.4,16.25,WE418 ,00:00.0,10-02-16,57,9999999,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Evelyn Patterson    ,Mrs.,983 Oxford Court,WHIN LANE END,,UK,PR3 2UL,0,,Evelyn.W.Patterson@trashymail.com,077 1626 9619,American Express,,SE403 ,IT,FGXGDC46C27D615A,3.757E+14,,13439,6503,00:00.0,47:56.4,19.25,WE220 ,00:00.0,25-12-16,57,8.93,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
Evelyn Patterson    ,Mrs.,983 Oxford Court,WHIN LANE END,,UK,PR3 2UL,0,,Evelyn.W.Patterson@trashymail.com,077 1626 9619,American Express,,SE403 ,IT,FGXGDC46C27D615A,3.76596E+14,,13439,8121,00:00.0,57:39.4,10.15,SW142 ,00:00.0,30-04-16,57,35.06,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
